Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
good,All is good,0.6000000000000001,0.7,pos
nan,,0.0,0.0,pos
range mobile good time hanging problem device,This range mobile is good but some time hanging problem on this device,0.6000000000000001,0.7,pos
actually big fan iphone needed android phone need searched looked android mobile many platform came know oneplus mobile better android phone bought mobile really felt smartphone fast charging awesome like good processor many reason like thanks amazon oneplus bringing new experience smartphone world thankyou,actually i am a big fan of iphone but i needed an android phone for some needs and i searched and looked android mobiles on many platforms and i came to know that oneplus mobiles are better than other android phones so i bought this mobile and  I really felt that this smartphone fast charging is awesome like good processor and many more reasons why I like it!Thanks to Amazon and OnePlus for bringing a new experience to the smartphone world.thankyou again.,0.46545454545454545,0.3936363636363636,pos
medium could loaded never seen useful mobile good product love phone,"The media could not be loaded.
                



 I have never seen such a very useful mobile. Very good product. I love this phone 📱🥰😘",0.4000000000000001,0.5,pos
phone back button provided possible bto back app everytime first closed app reopen painful,In this phone no back button is provided so it is not possible bto back the app. Everytime first closed the app and reopen it. painful,0.3888888888888889,-0.09166666666666666,neg
owsom phone great feature,Owsom phone and great features,0.75,0.8,pos
mobile working properly mobile data work slow disappointed,This mobile is not working properly. Mobile data is work very slow I'm disappointed with this,0.4166666666666667,-0.35000000000000003,neg
nan,,0.0,0.0,pos
medium could loaded bad,"The media could not be loaded.
                



 Not bad",0.6666666666666666,-0.6999999999999998,neg
nice model good looking moblie fast charging nice interface finally good satisfaction price,"Nice model and good looking moblie, fast charging, nice interface finally good satisfaction for this price😄😄",0.76,0.5599999999999999,pos
personaly suggest front camera good low light back camera performed well sometimes campture photo live oppo vivo camera white effect,Personaly i suggest front camera is good or in low light back camera is performed well....but sometimes it campture photo live oppo and Vivo camera with white effect,0.35000000000000003,0.20606060606060606,pos
best phone,Best phone,0.3,1.0,pos
good,Very good,0.6000000000000001,0.7,pos
nice product,Nice product,1.0,0.6,pos
nice product,Nice product,1.0,0.6,pos
camera touch screen feature one mobile,"Camera,touch,screen and features all in one mobile",0.0,0.0,pos
using phone since last one half month going really fine although say play mobile game sort kind relief kind phone although rebranded version realme pro plus mostly hardware design superior latter segment camera processing display processing power cause refined software oxygenos come lot le bloatware latter downgrade felt phone speaker mono one regular stereo one get pretty loud lack smoothness let tell absence amoled screen con cause although lack black blacker relatively brighter even lcd panel get pretty bright outside sun otherwise component device work pretty well considering k price tag felt using device one half month,"Have been using this phone since the last one and half months and it's been going really fine although to say that I don't play any mobile games of any sort which is a kind of relief for any kind of phone.Although it's a rebranded version of Realme 9Pro Plus with mostly the same hardware and design but it's superior than the latter in most of the segment be it camera processing, display or processing power cause it has a refined software which is the OxygenOs and comes with a lot less bloatware than the latter.The only downgrade I felt in this phone is it's speaker which is a mono one and not the regular stereo one but it can get pretty loud but lacks smoothness and let me tell you the absence of a AMOLED screen is not a con cause although it lacks it but the blacks are blacker and it's relatively brighter even with a LCD panel and it gets pretty bright when outside or under the Sun otherwise all other components of the device works pretty well considering it's below 20k price tag.So, this was what I felt after using the device for one and half months.",0.46001221001221004,0.164484126984127,pos
cannot take video phone defect even whatsapp video calling working,Cannot take videos on this phone. Some defect.  Even Whatsapp video calling is not working,0.0,0.0,neg
phone great bought available totally unfair phone rate increase festival season name discount,Phone is great and I bought this in 24000 but it is now available in 19000.This is totally unfair. Why phone rate is increase in festival season in the name of discount.,0.7166666666666667,0.2333333333333334,pos
camera quality nice battery backup good,Camera quality is very nice 😌 and battery backup is very good ☺️,0.8,0.6499999999999999,pos
